"skill_id","user_id","relation_id","skill_name","skill_rate","skill_summery","skill_desc","rec_create","rec_update","skill_status"
73625,212497,193523,"Motivated","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73626,212497,193523,"Interpersonal","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73627,212497,193523,"Organisational","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73628,212497,193523,"Logical","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73629,212497,193523,"Literate","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73630,212497,193523,"Perceptive","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73631,212082,193148,"Project and Programme Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73632,212082,193148,"Client Relationship Mangement","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73633,212082,193148,"Site Technical Due Diligence","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73634,212082,193148,"Financial Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73635,212082,193148,"Sales and Marketing","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73636,212082,193148,"Team Leadership and Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73637,212565,193589,"team player nvq in care assistant,computer literate","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73638,212550,193574,"Good at sports","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73639,212550,193574,"Have good grades at school","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73640,212194,193246,"Negotiation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73641,212194,193246,"Problem Solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73642,212562,193586,"Communication","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73643,212194,193246,"Research","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73644,212562,193586,"Determination","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73645,212194,193246,"Flexible","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73646,212194,193246,"Fast learner","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73647,212194,193246,"Client Management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73648,212194,193246,"Excellent communicator","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73649,212194,193246,"Resourceful","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73650,212599,193617,"Comunicate well with others","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73651,212599,193617,"Confident","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73652,212599,193617,"Hard Working","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73653,212599,193617,"Good Enthusiasm","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73654,212599,193617,"Can adapt to working enviroments easily","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73659,212623,193639,"Cash handling","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73658,212623,193639,"Great Customer Sevice Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73661,212623,193639,"Organised","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73662,212623,193639,"Team Player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73663,206187,187730,"Controlled Drugs Knowledge","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73664,206187,187730,"Management Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73665,206187,187730,"Telephone Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73666,206187,187730,"Computer Knowledge","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73667,206187,187730,"Business Operations Knowledge","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73668,208983,190287,"I have good people skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73669,208983,190287,"I work well in a team","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73670,208983,190287,"I\'m a hard worker","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73671,212111,193174,"good time keeper","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73672,212111,193174,"self seffeicent","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73673,212128,193185,"1975-1978  Adjuster /mechanic","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73674,212625,193641,"communication skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73675,212625,193641,"interacting with children","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73676,212625,193641,"interacting with adults","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73677,212625,193641,"computers ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73678,212322,193368,"Team leading","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73679,212322,193368,"Merchandising","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73680,212322,193368,"Customer service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73681,212322,193368,"Staff development","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73682,212707,193713,"Athletic","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73683,212707,193713,"Problem solving","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73684,212707,193713,"Computing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73685,212741,193749,"SIA Licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73686,212741,193749,"Personal Licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73687,212741,193749,"First Aid Trained","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73688,212749,193770,"Application of Number Level 3","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73689,212749,193770,"Communications Level 3","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73690,212749,193770,"Working With Others Level 3","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73691,212749,193770,"Problem Solving Level 3","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73692,212749,193770,"Improving Own Learning and Performance Level 3","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73693,212749,193770,"Information and Communication Technology Level 2","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73694,212743,193752,"clean full uk driving license ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73698,212743,193752,"cscs card (construction skills certification scheme)","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73696,212743,193752,"health and safety certificate","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73697,212743,193752,"certified basic first aid certificate ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73699,212743,193752,"customer services","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73700,212743,193752,"organisation skills ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73701,212769,193773,"Project Management","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73702,212771,193777,"Specialised Pastry training/ Sugar and Chocolate craft","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73703,212781,193786,"Adaptable and quick to learn new skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73704,212781,193786,"Able to work in a busy and lively team","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73705,212771,193777,"First Aid Officer","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73706,212771,193777,"Health and Safety Officer","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73707,212771,193777,"Enivronmental health Liaison Officer","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73708,212781,193786,"Able to communicate effiectively with other team members","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73709,212781,193786,"Able to work well under pressure","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73710,212781,193786,"Good time keeping","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73711,212781,193786,"Very reliable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73712,212797,193800,"manhandleing course","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73713,212363,193407,"Team Player.","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73714,212363,193407,"Excellent Telephone Manner","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73715,212363,193407,"Organised","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73716,212363,193407,"Pays Attention To Detail","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73717,212363,193407,"Resolves Situations Quickly","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73718,212363,193407,"Computer-Literate","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73719,212363,193407,"Motivator","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73720,212363,193407,"Great Social Skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73721,212363,193407,"Approachable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73722,210783,191949,"Identifying issues and finding solutions ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73724,210783,191949,"Confident communication and building productive relationships","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73725,210783,191949,"Case management and record keeping","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73726,210783,191949,"Prudent decision-making on HR issues arising in managing performance and conduct etc.","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73729,212812,193814,"Excellent Customer service","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73730,212812,193814,"Willingness to learn","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73731,212812,193814,"IT literate, able to use common software packages","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73732,212812,193814,"Good at problem solving","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73733,212812,193814,"Team player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73734,212812,193814,"Reliable","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73735,212812,193814,"Organised","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73736,212811,193813,"Experience in time management ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73737,212811,193813,"Customer service/interaction","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73738,212811,193813,"Work well under pressure","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73739,212811,193813,"Organisational skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73740,212811,193813,"Enthusiastic ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73741,212816,193817,"Electrical and HVAC projects execution and maintenance ( operations ),  Construction experience in industrial and commercial ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73742,212041,193112,"Information Handling","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73743,212041,193112,"Highly Organised","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73744,212834,193834,"Life skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73745,212834,193834,"Communication Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73746,212834,193834,"Knife skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73747,212834,193834,"Team Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73748,212834,193834,"Leadership Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73749,212834,193834,"Management Skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73751,212721,193729,"Supportive","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73752,212721,193729,"Open-minded","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73753,212721,193729,"Approachable ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73754,212721,193729,"Positive ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73755,212721,193729,"Driven ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73756,212721,193729,"Energetic ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73757,212721,193729,"Motivated","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73758,212721,193729,"Computer Literate ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73759,212721,193729,"Time management ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73760,212721,193729,"Organisation ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73761,212834,193834,"People Skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73767,212928,193915,"Computers ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73768,212928,193915,"The Will To Learn","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73766,212928,193915,"Dealing With The Public","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73769,212928,193915,"Working As Part Of A Team","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73770,212928,193915,"Working On My Own","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73771,212928,193915,"Time Keeping","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73772,212928,193915,"Trustworthy","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73773,212936,193921,"Works well with others","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73774,212936,193921,"Attention to Detail. ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73775,212936,193921,"Computer Skills/I.T","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73776,212955,193940,"Skiing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73777,212936,193921,"Problem Solving ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73778,212955,193940,"Horse riding","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73779,212962,193945,"Hard worker","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73780,212962,193945,"Experience behind the bar","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73781,213003,193985,"personnel licence","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73782,213003,193985,"celler managment cerificate","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58515,171607,155975,"Polite, efficient and professional customer service","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58518,171607,155975,"Reliable, honest and hard working","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58517,171607,155975,"Punctual and time aware","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
58516,171607,155975,"Being able to work indivdually and un-supervised","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73783,212168,193222,"quick learner","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73784,212168,193222,"work well in team work","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73785,212168,193222,"self-motivated individual ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73786,212168,193222,"good organisational skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73787,212168,193222,"get on well with people at all levels","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73788,212168,193222,"loyal and committed to my work","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73789,212168,193222,"excellent attendance ","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73790,213028,194008,"Management","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73791,213028,194008,"Excellent leadership skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73792,213028,194008,"Good organizational skills","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73793,213028,194008,"Ability to meet targets","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73794,213028,194008,"Good communicator at all levels","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73795,213028,194008,"Focused and Driven","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73796,213028,194008,"Work well under pressure - Actually enjoy it!","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73797,210429,191618,"Computing- Good working knowledge of Microsoft Word, Excel and Powerpoint","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73798,210429,191618,"Excellent Communication skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73799,213039,194021,"self-awareness","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73800,213039,194021,"initiative","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73801,213039,194021,"willingness to learn","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73802,213039,194021,"interpersonal skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73803,213039,194021,"communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73804,213039,194021,"teamwork","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73805,213039,194021,"leadership","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73806,213039,194021,"custmer service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73807,213039,194021,"problem solving","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73808,213039,194021,"commitment/ motivation","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73809,213039,194021,"numeracy","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73810,213039,194021,"IT/ computer literacy","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73811,213068,194047,"qualified checking pharmacy technician ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73812,213068,194047,"basic IT and microsoft office ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73813,213068,194047,"full clean UK driving licence ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73814,213068,194047,"good communication skills and work well within a team ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73825,213075,194052,"Cleaning","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73822,213053,194033,"Team worker","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73823,213053,194033,"Good attitude to work","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73828,210429,191618,"Team Player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73829,210429,191618,"Able to work on own","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73830,210429,191618,"Fantastic organisational skills","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73831,210429,191618,"Driving - Full driving license","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73832,210429,191618,"Eye for detail","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73833,213086,194063,"Communication ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73834,213086,194063,"Creativity ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73835,213086,194063,"ICT Skills ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73836,208786,190110,"Accountability","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73837,208786,190110,"Responsibility","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73838,208786,190110,"Decision Making","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73839,208786,190110,"Effective Leadership","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73840,213086,194063,"Writing ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73841,213086,194063,"Planning and organisation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73842,213123,194098,"Hardworking","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73843,213123,194098,"Team Player","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73844,213123,194098,"Good Customer Relations","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73845,213123,194098,"Punctual","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73847,213043,194023,"First AID","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73848,213043,194023,"Customer Care","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73849,213043,194023,"Health and Safety","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73850,213043,194023,"Hygine Certificate","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73851,213043,194023,"Managment Training","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73852,213133,194106,"Resoursefuland well organised with wide customer care experience, a versatile,adaptable individual who learns quickley and excellant communication skills. ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73853,213182,194152,"Team player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73854,213182,194152,"Can work indipendantly","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73855,213182,194152,"Quick learner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73856,213182,194152,"Great attitude to learning","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73857,213182,194152,"Helpfull","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73858,213182,194152,"Positive attitude","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73859,213133,194106,"Word-processing,spreadsheets,databases,powerpoint,excel.Cash handling and wages. Experience of motivating and leading a team. Chairing meeting\'s minute taking and  policy writing. Supervisory experience","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73860,213192,194161,"catering","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73861,213192,194161,"hairdressing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73862,213167,194141,"Communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73863,213167,194141,"Politeness","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73864,213167,194141,"Awarness of other people in a workplace","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73865,213167,194141,"Time Keeping","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73866,213167,194141,"Hard Working","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73867,213134,194107,"Communication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73868,213134,194107,"venepuncture and cannulation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73869,213134,194107,"male and female catheterisation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73870,213134,194107,"recording vital signs and GCS","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73871,213134,194107,"Dressing Application","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73872,213134,194107,"Tissue viability skills in assessing and treating","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73873,213134,194107,"ECG recording","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73874,213134,194107,"NG tube insertion","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73875,213134,194107,"Appropriate documentation","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73876,213134,194107,"Dispensing medication","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73877,213134,194107,"Patient Group Directives","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73878,213134,194107,"Assessment skills/ nursing needs/dependancy level","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73879,213134,194107,"Advanced Life Support Certificate Gained","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73880,213134,194107,"Mentorship ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73881,213134,194107,"Pain management","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73882,213218,194186,"warehouse for packing","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73884,213218,194186,"leafleting","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73885,213230,194194,"Working under pressure","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73886,213214,194179,"touch type","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73887,213214,194179,"communication","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73888,213214,194179,"team player","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73889,213214,194179,"computer literate","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73890,212168,193222,"great sociable skills","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73893,213264,194226,"Hard Worker","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73892,213264,194226,"Team Player","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73894,213264,194226,"HTML (Blogger Design)","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73895,213264,194226,"Typing","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73896,213136,194108,"Customer Service","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73897,213263,194225,"driving  computers drawing uphostery  stock replenishment cash handling first aid fire warden waste management  multi drop driving removals ","Beginner","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73898,213136,194108,"Achieving Targets ","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73899,213136,194108,"Telephone Manner","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73900,213136,194108,"Customer Liaising","Expert","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73901,213285,194246,"Music production","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
73902,213285,194246,"Music technology","Intermediate","","","0000-00-00 00:00:00","0000-00-00 00:00:00","N"
